Protein,Length,MolecularWeight,Aromaticity,Hydrophobicity_GRAVY
TC.CA.PGAv.1.6.scaffold1557.15,195,26773.249999999985,0.11282051282051282,-0.3476923076923078
TC.CA.PGAv.1.6.scaffold1557.14,368,47674.499999999985,0.08423913043478261,0.017663043478260886
TC.CA.PGAv.1.6.scaffold619.32,149,19783.930000000004,0.12751677852348994,-0.7093959731543624
TC.CA.PGAv.1.6.scaffold619.33,1056,135188.00999999928,0.06439393939393939,0.0068181818181818855
TC.CA.PGAv.1.6.scaffold619.34,164,20083.34,0.07317073170731707,0.08963414634146331
TC.CA.PGAv.1.6.scaffold619.35,107,13781.920000000007,0.14018691588785046,-0.17476635514018687
TC.CA.PGAv.1.6.scaffold676.69,1384,179132.56999999937,0.08670520231213873,-0.282875722543352
TC.CA.PGAv.1.6.scaffold619.30,770,97753.0499999998,0.08961038961038961,-0.07974025974025997
TC.CA.PGAv.1.6.scaffold676.68,775,102802.34999999958,0.11870967741935484,-0.18645161290322573
TC.CA.PGAv.1.6.scaffold619.31,492,62943.890000000036,0.06707317073170732,0.11544715447154472
TC.CA.PGAv.1.6.scaffold1056.9,102,13062.98,0.049019607843137254,0.2872549019607844
TC.CA.PGAv.1.6.scaffold619.36,119,15276.440000000002,0.15126050420168066,-0.15630252100840344
TC.CA.PGAv.1.6.scaffold619.37,120,15530.330000000005,0.05,-0.3916666666666667
TC.CA.PGAv.1.6.scaffold619.38,95,12653.289999999997,0.021052631578947368,-0.6063157894736841
TC.CA.PGAv.1.6.scaffold619.39,136,17568.250000000004,0.14705882352941177,0.1433823529411765
TC.CA.PGAv.1.6.scaffold676.67,941,125074.04999999948,0.12008501594048884,-0.35972369819341043
TC.CA.PGAv.1.6.scaffold676.66,972,129653.97999999959,0.11728395061728394,-0.4409465020576117
TC.CA.PGAv.1.6.scaffold676.65,849,111878.90999999942,0.0800942285041225,-0.035571260306242664
TC.CA.PGAv.1.6.scaffold676.64,841,110558.26999999945,0.07372175980975029,0.023781212841855012
TC.CA.PGAv.1.6.scaffold676.63,320,42002.85000000006,0.06875,0.13874999999999996
TC.CA.PGAv.1.6.scaffold676.62,352,45542.289999999986,0.056818181818181816,0.1514204545454543
TC.CA.PGAv.1.6.scaffold676.61,861,113284.54999999942,0.07084785133565621,-0.004761904761905013
TC.CA.PGAv.1.6.scaffold676.60,369,47115.04000000004,0.12737127371273713,-0.1116531165311653
TC.CA.PGAv.1.6.scaffold619.40,214,27653.889999999996,0.07476635514018691,-0.12663551401869155
TC.CA.PGAv.1.6.scaffold619.41,455,59258.179999999935,0.06813186813186813,-0.5536263736263732
TC.CA.PGAv.1.6.scaffold619.42,69,8805.759999999998,0.057971014492753624,-0.047826086956521754
TC.CA.PGAv.1.6.scaffold1737.1,121,15736.360000000008,0.05785123966942149,-0.5859504132231406
TC.CA.PGAv.1.6.scaffold676.70,357,45410.770000000004,0.06162464985994398,-0.19915966386554684
TC.CA.PGAv.1.6.scaffold1056.5,249,33309.299999999974,0.08835341365461848,-0.9971887550200804
TC.CA.PGAv.1.6.scaffold1056.6,800,106721.79999999967,0.0925,-0.19625000000000006
TC.CA.PGAv.1.6.scaffold1056.7,138,18013.120000000003,0.050724637681159424,-0.07971014492753625
TC.CA.PGAv.1.6.scaffold1056.8,763,101695.16999999977,0.09960681520314547,-0.28689384010484953
TC.CA.PGAv.1.6.scaffold1056.1,91,12434.460000000003,0.13186813186813187,-1.1648351648351647
TC.CA.PGAv.1.6.scaffold1056.2,336,42272.75,0.0744047619047619,0.12261904761904756
TC.CA.PGAv.1.6.scaffold1056.3,907,121145.52999999939,0.09040793825799338,-0.24498346196251333
TC.CA.PGAv.1.6.scaffold1056.4,188,24805.750000000007,0.10638297872340426,-0.17553191489361722
TC.CA.PGAv.1.6.scaffold676.49,319,41289.47000000001,0.07836990595611286,-0.07868338557993733
TC.CA.PGAv.1.6.scaffold676.48,277,37366.969999999994,0.09747292418772563,-0.4678700361010835
TC.CA.PGAv.1.6.scaffold676.47,765,97684.17999999959,0.05228758169934641,-0.35869281045751555
TC.CA.PGAv.1.6.scaffold676.46,679,88448.58999999978,0.08100147275405008,-0.17275405007363817
TC.CA.PGAv.1.6.scaffold295.7,103,12941.110000000002,0.08737864077669903,-0.1233009708737864
TC.CA.PGAv.1.6.scaffold295.8,472,62924.660000000025,0.1016949152542373,-0.5091101694915254
TC.CA.PGAv.1.6.scaffold2841.1,244,32330.28999999998,0.12704918032786885,-0.14303278688524587
TC.CA.PGAv.1.6.scaffold295.5,127,16152.000000000004,0.11023622047244094,0.10314960629921252
TC.CA.PGAv.1.6.scaffold295.6,261,33466.04,0.10727969348659004,-0.2739463601532566
TC.CA.PGAv.1.6.scaffold295.9,118,15600.500000000002,0.1271186440677966,0.0601694915254235
TC.CA.PGAv.1.6.scaffold676.45,880,113541.73999999958,0.09318181818181819,-0.1360227272727273
TC.CA.PGAv.1.6.scaffold676.44,905,116439.29999999967,0.09060773480662983,-0.6118232044198887
TC.CA.PGAv.1.6.scaffold676.43,301,39003.79999999994,0.0664451827242525,-0.42691029900332206
TC.CA.PGAv.1.6.scaffold676.42,1233,159954.02999999956,0.08840227088402271,-0.022708840227088363
TC.CA.PGAv.1.6.scaffold676.41,139,17931.84,0.06474820143884892,-0.17194244604316547
TC.CA.PGAv.1.6.scaffold676.40,432,55778.07999999992,0.08333333333333333,-0.5347222222222223
TC.CA.PGAv.1.6.scaffold1594.1,307,39353.67000000003,0.07166123778501629,-0.07133550488599363
TC.CA.PGAv.1.6.scaffold676.59,369,47213.02000000002,0.11924119241192412,-0.14688346883468845
TC.CA.PGAv.1.6.scaffold676.58,896,114102.18999999957,0.0703125,0.029129464285714255
TC.CA.PGAv.1.6.scaffold676.57,349,45118.02999999999,0.10028653295128939,-0.11862464183381093
TC.CA.PGAv.1.6.scaffold1594.2,379,48781.83999999992,0.10290237467018469,0.11530343007915575
TC.CA.PGAv.1.6.scaffold1594.3,382,49920.469999999994,0.0968586387434555,-0.09790575916230411
TC.CA.PGAv.1.6.scaffold1594.4,154,20024.289999999997,0.07792207792207792,-0.5344155844155842
TC.CA.PGAv.1.6.scaffold295.3,85,11364.89,0.07058823529411765,-0.4729411764705882
TC.CA.PGAv.1.6.scaffold295.4,248,32505.32000000001,0.07661290322580645,-0.2149193548387097
TC.CA.PGAv.1.6.scaffold295.1,254,33252.17000000001,0.08267716535433071,0.14370078740157471
TC.CA.PGAv.1.6.scaffold295.2,246,31525.230000000018,0.07317073170731707,0.09268292682926833
TC.CA.PGAv.1.6.scaffold676.56,102,13371.86,0.14705882352941177,-0.20980392156862743
TC.CA.PGAv.1.6.scaffold676.55,1008,131062.31999999918,0.06448412698412699,-0.32628968253968266
TC.CA.PGAv.1.6.scaffold676.54,277,36225.03,0.061371841155234655,-0.699638989169675
TC.CA.PGAv.1.6.scaffold676.53,630,80424.76999999996,0.08888888888888889,-0.047777777777777836
TC.CA.PGAv.1.6.scaffold676.52,226,27922.27,0.03982300884955752,-0.26371681415929205
TC.CA.PGAv.1.6.scaffold676.51,359,48315.85999999999,0.0584958217270195,-1.2810584958217253
TC.CA.PGAv.1.6.scaffold676.50,295,38657.089999999946,0.03728813559322034,-1.030847457627118
TC.CA.PGAv.1.6.scaffold602.9,86,10999.230000000005,0.05813953488372093,0.09186046511627903
TC.CA.PGAv.1.6.scaffold602.7,190,24498.960000000014,0.1368421052631579,-0.16000000000000006
TC.CA.PGAv.1.6.scaffold602.8,272,36404.670000000006,0.125,-0.2702205882352944
TC.CA.PGAv.1.6.scaffold602.5,439,58545.51000000007,0.15261958997722094,0.01913439635535293
TC.CA.PGAv.1.6.scaffold263.1,149,18486.17000000001,0.0738255033557047,0.004697986577181217
TC.CA.PGAv.1.6.scaffold602.6,95,11869.539999999999,0.06315789473684211,-0.5810526315789474
TC.CA.PGAv.1.6.scaffold263.2,1196,154404.64999999932,0.0802675585284281,0.024247491638795894
TC.CA.PGAv.1.6.scaffold602.3,498,64668.41,0.0823293172690763,-0.30000000000000054
TC.CA.PGAv.1.6.scaffold263.3,445,58918.880000000085,0.11235955056179775,-0.24764044943820268
TC.CA.PGAv.1.6.scaffold602.4,195,25262.220000000005,0.05128205128205128,-0.34666666666666673
TC.CA.PGAv.1.6.scaffold602.1,81,10522.369999999999,0.1111111111111111,-0.42592592592592593
TC.CA.PGAv.1.6.scaffold602.2,119,15776.510000000007,0.09243697478991597,-0.3277310924369749
TC.CA.PGAv.1.6.scaffold66.9,66,8393.389999999998,0.030303030303030304,0.06212121212121212
TC.CA.PGAv.1.6.scaffold66.8,146,19096.330000000005,0.0821917808219178,-0.21369863013698637
TC.CA.PGAv.1.6.scaffold66.7,307,39730.90999999998,0.05211726384364821,-0.023778501628664444
TC.CA.PGAv.1.6.scaffold66.6,127,17116.64,0.11023622047244094,-0.03622047244094492
TC.CA.PGAv.1.6.scaffold66.5,175,22743.16000000001,0.10857142857142857,0.6022857142857143
TC.CA.PGAv.1.6.scaffold66.4,405,53168.259999999995,0.10617283950617284,-0.4590123456790118
TC.CA.PGAv.1.6.scaffold66.3,100,13095.770000000002,0.12,0.07100000000000012
TC.CA.PGAv.1.6.scaffold66.2,257,32366.210000000006,0.12062256809338522,-0.08599221789883284
TC.CA.PGAv.1.6.scaffold66.1,394,49604.33999999993,0.1218274111675127,0.39416243654822264
TC.CA.PGAv.1.6.scaffold1366.6,464,60210.90000000001,0.10129310344827586,-0.05905172413793127
TC.CA.PGAv.1.6.scaffold1366.5,108,13983.279999999999,0.09259259259259259,-0.29537037037037045
TC.CA.PGAv.1.6.scaffold1366.4,310,40715.67999999998,0.0967741935483871,-0.5229032258064507
TC.CA.PGAv.1.6.scaffold1366.3,427,55788.00999999998,0.09836065573770492,-0.18196721311475414
TC.CA.PGAv.1.6.scaffold1366.2,787,103069.71999999993,0.10419313850063533,-0.31334180432020275
TC.CA.PGAv.1.6.scaffold1366.1,676,89091.59999999999,0.11686390532544379,-0.26375739644970436
TC.CA.PGAv.1.6.scaffold1268.1,208,27654.170000000002,0.0673076923076923,0.02740384615384615
TC.CA.PGAv.1.6.scaffold1268.3,388,51118.41999999999,0.07474226804123711,-0.3701030927835052
TC.CA.PGAv.1.6.scaffold1268.2,236,31300.800000000014,0.08050847457627118,-0.28262711864406787
TC.CA.PGAv.1.6.scaffold1268.5,223,29284.340000000004,0.06278026905829596,0.2838565022421522
TC.CA.PGAv.1.6.scaffold1268.4,185,24570.979999999996,0.08648648648648649,-0.39405405405405425
TC.CA.PGAv.1.6.scaffold383.4,206,27065.609999999997,0.05339805825242718,-0.7339805825242721
TC.CA.PGAv.1.6.scaffold1268.7,138,18395.520000000008,0.08695652173913043,-0.32608695652173914
TC.CA.PGAv.1.6.scaffold383.3,322,43465.54999999997,0.08695652173913043,-0.5742236024844721
TC.CA.PGAv.1.6.scaffold1268.6,327,43543.96,0.08256880733944955,-0.18226299694189624
TC.CA.PGAv.1.6.scaffold383.2,167,21795.35,0.08383233532934131,-0.004790419161676712
TC.CA.PGAv.1.6.scaffold1268.9,502,65749.79999999999,0.09163346613545817,-0.3195219123505978
TC.CA.PGAv.1.6.scaffold383.1,572,75724.02999999982,0.06993006993006994,-0.10646853146853164
TC.CA.PGAv.1.6.scaffold1268.8,248,32582.890000000014,0.09274193548387097,-0.35483870967741993
TC.CA.PGAv.1.6.scaffold1366.9,502,67122.81999999993,0.09163346613545817,-0.2374501992031877
TC.CA.PGAv.1.6.scaffold1366.8,419,54944.049999999996,0.07875894988066826,0.04081145584725536
TC.CA.PGAv.1.6.scaffold1366.7,113,15349.66,0.11504424778761062,-0.03185840707964608
TC.CA.PGAv.1.6.scaffold300.10,270,35839.39000000001,0.07777777777777778,-0.9159259259259263
TC.CA.PGAv.1.6.scaffold44.9,520,68145.85000000002,0.07692307692307693,-0.07519230769230775
TC.CA.PGAv.1.6.scaffold44.7,327,42125.39000000001,0.07033639143730887,0.0012232415902139434
TC.CA.PGAv.1.6.scaffold44.8,454,58698.339999999946,0.06387665198237885,-0.8334801762114532
TC.CA.PGAv.1.6.scaffold44.5,323,41236.98999999999,0.08978328173374613,-0.22631578947368441
TC.CA.PGAv.1.6.scaffold44.6,397,54054.209999999985,0.14357682619647355,-0.3433249370277082
TC.CA.PGAv.1.6.scaffold44.3,172,22976.18,0.13372093023255813,-0.2767441860465119
TC.CA.PGAv.1.6.scaffold44.4,855,111591.41999999968,0.09707602339181287,-0.1753216374269007
TC.CA.PGAv.1.6.scaffold44.1,70,8814.74,0.08571428571428572,0.32714285714285724
TC.CA.PGAv.1.6.scaffold44.2,82,11038.699999999999,0.0975609756097561,0.18780487804878046
TC.CA.PGAv.1.6.scaffold263.4,257,33864.23000000001,0.07782101167315175,-0.4844357976653702
TC.CA.PGAv.1.6.scaffold263.5,286,37546.87999999998,0.06993006993006994,-0.2513986013986018
TC.CA.PGAv.1.6.scaffold263.6,189,25223.03000000001,0.05291005291005291,-0.6682539682539684
TC.CA.PGAv.1.6.scaffold263.7,77,10305.3,0.06493506493506493,-0.6818181818181818
TC.CA.PGAv.1.6.scaffold539.1,98,12813.19,0.07142857142857142,-0.4622448979591837
TC.CA.PGAv.1.6.scaffold539.3,184,24133.600000000006,0.08695652173913043,-0.42282608695652185
TC.CA.PGAv.1.6.scaffold539.2,393,51094.93999999998,0.1475826972010178,0.583715012722647
TC.CA.PGAv.1.6.scaffold539.4,579,74482.33999999994,0.11917098445595854,0.34611398963730555
TC.CA.PGAv.1.6.scaffold419.1,85,11528.200000000004,0.21176470588235294,0.8282352941176467
TC.CA.PGAv.1.6.scaffold419.2,316,39828.06999999999,0.06329113924050633,-0.4901898734177218
TC.CA.PGAv.1.6.scaffold419.5,288,37720.130000000005,0.0798611111111111,0.07847222222222222
TC.CA.PGAv.1.6.scaffold419.6,475,59352.499999999985,0.09473684210526316,0.1679999999999999
TC.CA.PGAv.1.6.scaffold419.3,137,17548.459999999995,0.06569343065693431,-0.38540145985401447
TC.CA.PGAv.1.6.scaffold419.4,80,10524.430000000006,0.05,-0.41875
TC.CA.PGAv.1.6.scaffold419.9,213,27028.999999999985,0.046948356807511735,-1.1046948356807516
TC.CA.PGAv.1.6.scaffold419.7,616,78616.06999999986,0.060064935064935064,-0.48295454545454575
TC.CA.PGAv.1.6.scaffold419.8,594,74965.78999999988,0.058922558922558925,0.0021885521885522227
TC.CA.PGAv.1.6.scaffold139.10,296,39611.690000000024,0.09797297297297297,-0.376013513513514
TC.CA.PGAv.1.6.scaffold387.5,613,78839.15999999983,0.07830342577487764,-0.0556280587275694
TC.CA.PGAv.1.6.scaffold139.11,170,22609.460000000003,0.06470588235294118,-0.31058823529411766
TC.CA.PGAv.1.6.scaffold387.4,170,20877.2,0.07058823529411765,0.31294117647058795
TC.CA.PGAv.1.6.scaffold387.3,758,100102.55999999952,0.07783641160949868,-0.05356200527704491
TC.CA.PGAv.1.6.scaffold387.2,426,54522.67999999992,0.07276995305164319,-0.5927230046948353
TC.CA.PGAv.1.6.scaffold387.1,501,66468.85999999999,0.11177644710578842,-0.277245508982036
TC.CA.PGAv.1.6.scaffold984.2,154,20288.210000000003,0.11688311688311688,0.4727272727272728
TC.CA.PGAv.1.6.scaffold984.3,143,18897.76000000001,0.11188811188811189,-0.45804195804195796
TC.CA.PGAv.1.6.scaffold984.4,588,76735.60999999986,0.11054421768707483,-0.1642857142857143
TC.CA.PGAv.1.6.scaffold984.5,614,79658.46999999987,0.09609120521172639,0.11123778501628634
TC.CA.PGAv.1.6.scaffold984.1,255,31706.349999999984,0.07450980392156863,0.0403921568627452
TC.CA.PGAv.1.6.scaffold1709.2,637,83595.59999999976,0.06279434850863422,-0.1565149136577712
TC.CA.PGAv.1.6.scaffold1709.3,115,15116.980000000005,0.11304347826086956,-0.10956521739130438
TC.CA.PGAv.1.6.scaffold1709.1,431,56211.53999999993,0.03944315545243619,-0.8816705336426907
TC.CA.PGAv.1.6.scaffold112.9,894,118030.56999999926,0.07606263982102908,-0.11062639821029126
TC.CA.PGAv.1.6.scaffold112.1,236,31356.759999999995,0.08898305084745763,-0.8394067796610164
TC.CA.PGAv.1.6.scaffold112.2,174,22737.549999999992,0.08045977011494253,-0.7459770114942532
TC.CA.PGAv.1.6.scaffold112.3,215,28421.110000000022,0.09302325581395349,0.21255813953488356
TC.CA.PGAv.1.6.scaffold112.4,984,128279.5399999992,0.06707317073170732,-0.06656504065040694
TC.CA.PGAv.1.6.scaffold112.5,163,20677.93000000002,0.03067484662576687,-0.36993865030674833
TC.CA.PGAv.1.6.scaffold112.6,401,52236.97999999992,0.0773067331670823,-0.8054862842892764
TC.CA.PGAv.1.6.scaffold112.7,299,40754.95999999998,0.06020066889632107,-1.064548494983278
TC.CA.PGAv.1.6.scaffold112.8,175,23645.309999999994,0.14285714285714285,-0.3519999999999998
TC.CA.PGAv.1.6.scaffold1433.9,577,74424.1399999999,0.07972270363951472,-0.0008665511265164875
TC.CA.PGAv.1.6.scaffold694.4,258,33899.54999999999,0.07364341085271318,-0.26705426356589185
TC.CA.PGAv.1.6.scaffold1433.8,709,91027.54999999964,0.07757404795486601,0.12651622002820848
TC.CA.PGAv.1.6.scaffold694.5,198,26059.25000000001,0.09090909090909091,0.0858585858585856
TC.CA.PGAv.1.6.scaffold1433.7,221,28572.789999999997,0.09502262443438914,-0.12760180995475112
TC.CA.PGAv.1.6.scaffold694.2,1489,197550.92999999906,0.08059100067159167,-0.20678307588985764
TC.CA.PGAv.1.6.scaffold1433.6,501,64798.84999999997,0.07984031936127745,0.1251497005988023
TC.CA.PGAv.1.6.scaffold694.3,126,16908.99,0.11904761904761904,-0.16349206349206336
TC.CA.PGAv.1.6.scaffold694.8,478,62011.509999999995,0.0794979079497908,-0.1359832635983267
TC.CA.PGAv.1.6.scaffold1895.1,139,18033.67000000001,0.05755395683453238,-0.7956834532374106
TC.CA.PGAv.1.6.scaffold694.9,111,14892.640000000001,0.09009009009009009,-0.6612612612612613
TC.CA.PGAv.1.6.scaffold694.6,492,64937.98000000004,0.08333333333333333,-0.0849593495934962
TC.CA.PGAv.1.6.scaffold694.7,594,77117.73000000004,0.12289562289562289,-0.2708754208754211
TC.CA.PGAv.1.6.scaffold786.15,226,29184.58999999998,0.11504424778761062,-0.018141592920353986
TC.CA.PGAv.1.6.scaffold786.16,509,66573.40999999993,0.07269155206286837,-0.5722986247544198
TC.CA.PGAv.1.6.scaffold786.13,166,21141.879999999997,0.14457831325301204,0.6542168674698788
TC.CA.PGAv.1.6.scaffold786.14,186,24104.729999999992,0.08064516129032258,0.0021505376344087444
TC.CA.PGAv.1.6.scaffold786.19,136,17805.460000000003,0.08823529411764706,-0.42352941176470577
TC.CA.PGAv.1.6.scaffold786.17,650,83046.89000000006,0.06,-0.4583076923076922
TC.CA.PGAv.1.6.scaffold786.18,61,7997.799999999998,0.06557377049180328,-0.7557377049180326
TC.CA.PGAv.1.6.scaffold786.11,377,48474.51999999996,0.07957559681697612,-0.1896551724137933
TC.CA.PGAv.1.6.scaffold786.12,62,7753.660000000001,0.06451612903225806,-0.18870967741935488
TC.CA.PGAv.1.6.scaffold786.10,254,31652.08000000001,0.07086614173228346,0.09645669291338593
TC.CA.PGAv.1.6.scaffold1237.3,334,42968.41000000001,0.12574850299401197,0.727544910179642
TC.CA.PGAv.1.6.scaffold1237.2,755,98154.37999999995,0.07549668874172186,-0.5406622516556272
TC.CA.PGAv.1.6.scaffold1237.1,359,45849.03999999991,0.08356545961002786,0.15097493036211673
TC.CA.PGAv.1.6.scaffold1237.9,228,28738.97,0.09649122807017543,0.0907894736842106
TC.CA.PGAv.1.6.scaffold1237.8,285,36550.86000000001,0.09824561403508772,-0.30245614035087726
TC.CA.PGAv.1.6.scaffold1237.7,321,43381.979999999996,0.08722741433021806,-0.8548286604361365
TC.CA.PGAv.1.6.scaffold1237.6,400,52125.26999999995,0.1125,-0.205
TC.CA.PGAv.1.6.scaffold1237.5,135,16732.580000000005,0.007407407407407408,-0.36740740740740724
TC.CA.PGAv.1.6.scaffold1237.4,580,74398.11999999988,0.05862068965517241,-0.4284482758620688
TC.CA.PGAv.1.6.scaffold786.26,198,25528.950000000008,0.08080808080808081,-0.3222222222222221
TC.CA.PGAv.1.6.scaffold786.27,1014,133194.1499999997,0.09270216962524655,-0.450098619329388
TC.CA.PGAv.1.6.scaffold786.24,136,18338.210000000006,0.125,-0.5323529411764708
TC.CA.PGAv.1.6.scaffold786.25,311,41097.67000000001,0.06109324758842444,-0.5630225080385854
TC.CA.PGAv.1.6.scaffold786.28,374,47195.07000000001,0.10160427807486631,0.5494652406417109
TC.CA.PGAv.1.6.scaffold786.29,477,60615.739999999954,0.07966457023060797,-0.13794549266247388
TC.CA.PGAv.1.6.scaffold365.8,99,14437.009999999998,0.04040404040404041,-1.796969696969697
TC.CA.PGAv.1.6.scaffold365.7,540,67357.53999999989,0.06666666666666667,-0.29185185185185186
TC.CA.PGAv.1.6.scaffold365.6,84,9960.18,0.07142857142857142,0.3380952380952381
TC.CA.PGAv.1.6.scaffold365.5,73,9776.840000000002,0.0958904109589041,-0.0041095890410959126
TC.CA.PGAv.1.6.scaffold786.22,744,98041.55999999985,0.0846774193548387,-0.5079301075268805
TC.CA.PGAv.1.6.scaffold365.4,154,20424.85,0.1038961038961039,-0.025974025974026073
TC.CA.PGAv.1.6.scaffold786.23,1742,225130.35999999888,0.06831228473019518,-0.49184845005740696
TC.CA.PGAv.1.6.scaffold365.3,424,55065.12999999996,0.06839622641509434,-0.8158018867924531
TC.CA.PGAv.1.6.scaffold786.20,342,44716.64999999997,0.07602339181286549,-0.3628654970760235
TC.CA.PGAv.1.6.scaffold365.2,257,33432.81,0.08171206225680934,-0.3077821011673155
TC.CA.PGAv.1.6.scaffold786.21,103,13263.010000000006,0.05825242718446602,-0.5495145631067962
TC.CA.PGAv.1.6.scaffold365.1,92,12041.6,0.07608695652173914,0.07282608695652168
TC.CA.PGAv.1.6.scaffold1433.1,1269,152437.4599999988,0.06304176516942474,-0.3353821907013391
TC.CA.PGAv.1.6.scaffold733.10,451,57736.23999999995,0.0598669623059867,-0.04589800443458976
TC.CA.PGAv.1.6.scaffold733.13,828,109995.50999999965,0.1111111111111111,-0.1467391304347831
TC.CA.PGAv.1.6.scaffold1433.5,121,16501.13000000001,0.09917355371900827,-1.057851239669422
TC.CA.PGAv.1.6.scaffold733.14,407,53638.59000000002,0.12530712530712532,-0.14103194103194133
TC.CA.PGAv.1.6.scaffold1433.4,358,45249.41,0.06424581005586592,-0.08072625698324011
TC.CA.PGAv.1.6.scaffold694.1,404,51650.37999999992,0.07178217821782178,-0.36212871287128745
TC.CA.PGAv.1.6.scaffold733.11,103,14293.940000000006,0.1262135922330097,-0.37378640776699024
TC.CA.PGAv.1.6.scaffold1433.3,235,30427.11000000001,0.03829787234042553,-0.8182978723404248
TC.CA.PGAv.1.6.scaffold365.9,71,10417.179999999995,0.07042253521126761,-1.701408450704225
TC.CA.PGAv.1.6.scaffold733.12,231,30812.979999999996,0.07792207792207792,-0.26190476190476186
TC.CA.PGAv.1.6.scaffold1433.2,419,54113.369999999995,0.06443914081145585,-0.7904534606205248
TC.CA.PGAv.1.6.scaffold1873.1,75,10119.36,0.05333333333333334,-0.5626666666666666
TC.CA.PGAv.1.6.scaffold786.37,200,26218.179999999986,0.06,-0.3670000000000001
TC.CA.PGAv.1.6.scaffold786.38,134,17552.910000000007,0.1044776119402985,-0.5402985074626865
TC.CA.PGAv.1.6.scaffold786.35,183,24646.76,0.07650273224043716,-0.9797814207650265
TC.CA.PGAv.1.6.scaffold786.36,378,50674.28000000002,0.08994708994708994,-0.5005291005291005
TC.CA.PGAv.1.6.scaffold786.39,184,23892.880000000016,0.05434782608695652,-0.7646739130434782
TC.CA.PGAv.1.6.scaffold1557.5,337,43463.58999999996,0.09198813056379822,-0.3807121661721072
TC.CA.PGAv.1.6.scaffold274.21,243,31395.329999999987,0.07818930041152264,-0.05432098765432103
TC.CA.PGAv.1.6.scaffold1557.6,123,16402.11000000001,0.04065040650406504,-0.5910569105691058
TC.CA.PGAv.1.6.scaffold786.30,170,21090.330000000013,0.041176470588235294,-0.07294117647058819
TC.CA.PGAv.1.6.scaffold274.20,143,18701.330000000005,0.09090909090909091,-0.10489510489510497
TC.CA.PGAv.1.6.scaffold1557.3,720,93627.51999999986,0.05555555555555555,-0.659305555555555
TC.CA.PGAv.1.6.scaffold1557.4,452,59661.250000000015,0.09955752212389381,-0.7825221238938044
TC.CA.PGAv.1.6.scaffold1557.9,224,28048.229999999985,0.06696428571428571,-0.21651785714285743
TC.CA.PGAv.1.6.scaffold786.33,73,9662.679999999997,0.0547945205479452,-1.038356164383562
TC.CA.PGAv.1.6.scaffold274.25,602,78663.99999999981,0.08637873754152824,-0.09269102990033222
TC.CA.PGAv.1.6.scaffold786.34,144,18791.969999999994,0.0763888888888889,-0.5986111111111116
TC.CA.PGAv.1.6.scaffold274.24,194,24796.299999999996,0.030927835051546393,-0.08453608247422692
TC.CA.PGAv.1.6.scaffold1557.7,297,39195.98999999998,0.08754208754208755,-0.3346801346801348
TC.CA.PGAv.1.6.scaffold786.31,287,38453.14999999997,0.13588850174216027,-0.034494773519163725
TC.CA.PGAv.1.6.scaffold274.23,70,9000.399999999998,0.04285714285714286,-0.009999999999999978
TC.CA.PGAv.1.6.scaffold1557.8,1211,156588.7399999996,0.08340214698596202,-0.1826589595375723
TC.CA.PGAv.1.6.scaffold786.32,211,26292.12000000001,0.04739336492890995,-0.14786729857819905
TC.CA.PGAv.1.6.scaffold274.22,229,29650.60999999999,0.06550218340611354,-0.26768558951965066
TC.CA.PGAv.1.6.scaffold274.29,233,30703.1,0.1072961373390558,-0.01888412017167387
TC.CA.PGAv.1.6.scaffold274.28,222,30199.419999999976,0.15315315315315314,-0.44054054054054076
TC.CA.PGAv.1.6.scaffold274.27,125,16463.270000000008,0.112,-0.23519999999999996
TC.CA.PGAv.1.6.scaffold1550.13,268,34279.20999999999,0.05223880597014925,-0.543283582089553
TC.CA.PGAv.1.6.scaffold274.26,368,48553.98999999994,0.08152173913043478,-0.19347826086956535
TC.CA.PGAv.1.6.scaffold1550.14,429,56289.03999999995,0.07692307692307693,-0.22400932400932416
TC.CA.PGAv.1.6.scaffold1550.11,361,46922.11000000001,0.06925207756232687,-0.2656509695290862
TC.CA.PGAv.1.6.scaffold1550.12,689,88639.46999999975,0.06531204644412192,-0.9227866473149491
TC.CA.PGAv.1.6.scaffold1550.10,416,54220.17999999992,0.06490384615384616,-0.5449519230769231
TC.CA.PGAv.1.6.scaffold619.9,104,12595.020000000002,0.038461538461538464,0.2923076923076922
TC.CA.PGAv.1.6.scaffold1557.1,116,14782.570000000003,0.10344827586206896,-0.056034482758620524
TC.CA.PGAv.1.6.scaffold619.8,221,24508.620000000006,0.04072398190045249,-0.36877828054298667
TC.CA.PGAv.1.6.scaffold1557.2,625,81204.15999999977,0.12,0.21712000000000004
TC.CA.PGAv.1.6.scaffold619.7,142,18494.460000000006,0.11267605633802817,-0.23873239436619717
TC.CA.PGAv.1.6.scaffold619.6,478,59410.839999999975,0.08158995815899582,-0.03514644351464439
TC.CA.PGAv.1.6.scaffold619.5,543,70844.91999999995,0.09208103130755065,0.03038674033149155
TC.CA.PGAv.1.6.scaffold786.40,660,86153.1899999998,0.09393939393939393,0.0663636363636364
TC.CA.PGAv.1.6.scaffold619.4,198,26191.45,0.11616161616161616,-0.14040404040404042
TC.CA.PGAv.1.6.scaffold765.44,85,11446.000000000005,0.07058823529411765,-0.6423529411764706
TC.CA.PGAv.1.6.scaffold786.41,539,71991.93999999997,0.12059369202226346,-0.40482374768089047
TC.CA.PGAv.1.6.scaffold619.3,841,110402.12999999968,0.08204518430439953,-0.08620689655172427
